      3402.90 -4.991901E-16
      3407.67 -1.821373E-16
      3412.44  4.097591E-17
      3417.21  8.352653E-16
      3421.98 -3.339838E-16
      3426.75  6.135310E-16
      3431.52 -5.420783E-16
      3436.28  2.251721E-16
      3441.05 -2.533124E-16
      3445.82  4.478111E-16
      3450.59  3.140696E-16
      3455.36 -1.331375E-16
      3460.13  3.563884E-16
      3464.90  5.728665E-16
      3469.67  9.583824E-17
      3474.44  3.098094E-16
      3479.21 -1.444852E-16
      3483.98 -8.695264E-17
      3488.75 -7.167104E-17
      3493.52 -1.458003E-17
      3498.29 -3.289722E-17
      3503.06  5.370606E-17
      3507.83  1.919402E-16
      3512.60 -9.043541E-17
      3517.37  6.957504E-17
      3522.14 -8.281760E-18
      3526.91 -4.126660E-17
      3531.68  1.198213E-16
      3536.45  3.422856E-16
      3541.22  1.290378E-16
      3545.99  3.332344E-16
      3550.76 -3.147496E-16
      3555.53  5.859099E-18
      3560.30  4.433434E-17
      3565.07 -3.211395E-17
      3569.84  1.602686E-16
      3574.61 -3.377157E-17
      3579.38 -9.005663E-17
      3584.15  1.786915E-17
      3588.92 -5.936182E-17
      3593.68  8.177052E-17
      3598.45  4.551650E-17
      3603.22  2.205825E-16
      3607.99  1.027706E-16
      3612.76  8.444737E-17
      3617.53  1.656530E-16
      3622.30 -2.698806E-17
      3627.07 -5.886666E-17
      3631.84  7.443960E-17
      3636.61  1.891084E-16
      3641.38  1.131207E-16
      3646.15  2.067972E-16
      3650.92  7.201923E-17
      3655.69  9.521617E-17
      3660.46  4.526213E-17
      3665.23  8.195609E-17
      3670.00  1.412442E-16
      3674.77  2.433815E-16
      3679.54  1.162505E-16
      3684.31  8.300152E-17
      3689.08 -4.711471E-18
      3693.85  4.343931E-17
      3698.62  1.762619E-17
      3703.39  2.699176E-17
      3708.16  1.179778E-16
      3712.93  1.892718E-16
      3717.70  1.065396E-16
      3722.47  1.969678E-16
      3727.24  1.715943E-16
      3732.01  1.504641E-16
      3736.78  4.214384E-16
      3741.55  6.064007E-16
      3746.32  4.631253E-16
      3751.08  3.300656E-16
      3755.85  2.851397E-16
      3760.62  2.030621E-16
      3765.39  1.981153E-16
      3770.16  1.067103E-16
      3774.93  1.144517E-16
      3779.70  9.112132E-17
      3784.47  6.683969E-17
      3789.24  1.769873E-16
      3794.01  1.669870E-16
      3798.78  1.476785E-16
      3803.55  1.094860E-16
      3808.32  1.727155E-16
      3813.09  1.793875E-16
      3817.86  1.429901E-16
      3822.63  1.306864E-16
      3827.40  1.802315E-16
      3832.17  1.470078E-16
      3836.94  1.386129E-16
      3841.71  1.437281E-16
      3846.48  1.528308E-16
      3851.25  1.181308E-16
      3856.02  1.370774E-16
      3860.79  1.740230E-16
      3865.56  9.798336E-17
      3870.33  1.881587E-16
      3875.10  1.454927E-16
      3879.87  1.472833E-16
      3884.64  1.817921E-16
      3889.41  2.208260E-16
      3894.18  1.699991E-16
      3898.95  1.513009E-16
      3903.72  1.798570E-16
      3908.48  1.425408E-16
      3913.25  1.326256E-16
      3918.02  1.779563E-16
      3922.79  1.710356E-16
      3927.56  1.666190E-16
      3932.33  1.594662E-16
      3937.10  1.490462E-16
      3941.87  1.752050E-16
      3946.64  1.147017E-16
      3951.41  1.551706E-16
      3956.18  1.507950E-16
      3960.95  1.298076E-16
      3965.72  1.551559E-16
      3970.49  1.549749E-16
      3975.26  2.125802E-16
      3980.03  2.261261E-16
      3984.80  1.908475E-16
      3989.57  2.474157E-16
      3994.34  2.206600E-16
      3999.11  1.903874E-16
      4003.88  1.799363E-16
      4008.65  1.187796E-16
      4013.42  1.110780E-16
      4018.19  8.436841E-17
      4022.96  1.235001E-16
      4027.73  1.392177E-16
      4032.50  1.306370E-16
      4037.27  1.217213E-16
      4042.04  1.336725E-16
      4046.81  1.612186E-16
      4051.58  7.920138E-17
      4056.35  8.643558E-17
      4061.12  1.192852E-16
      4065.88  1.312772E-16
      4070.65  1.118991E-16
      4075.42  1.129191E-16
      4080.19  9.525795E-17
      4084.96  1.448943E-16
      4089.73  1.722787E-16
      4094.50  1.731880E-16
      4099.27  1.554591E-16
      4104.04  1.807531E-16
      4108.81  1.909065E-16
      4113.58  1.966257E-16
      4118.35  2.071448E-16
      4123.12  1.871952E-16
      4127.89  1.718443E-16
      4132.66  1.543293E-16
      4137.43  1.600449E-16
      4142.20  1.573791E-16
      4146.97  1.580675E-16
      4151.74  1.757549E-16
      4156.51  1.737008E-16
      4161.28  1.587783E-16
      4166.05  1.679046E-16
      4170.82  1.661729E-16
      4175.59  1.335380E-16
      4180.36  1.428167E-16
      4185.13  1.432963E-16
      4189.90  1.071963E-16
      4194.67  1.047440E-16
      4199.44  1.165172E-16
      4204.21  1.052385E-16
      4208.98  1.283154E-16
      4213.75  1.822075E-16
      4218.52  1.649376E-16
      4223.28  1.674258E-16
      4228.05  1.418768E-16
      4232.82  1.589218E-16
      4237.59  1.317973E-16
      4242.36  1.139687E-16
      4247.13  1.405780E-16
      4251.90  1.156004E-16
      4256.67  1.125028E-16
      4261.44  1.068997E-16
      4266.21  9.080838E-17
      4270.98  1.199663E-16
      4275.75  1.125579E-16
      4280.52  9.457934E-17
      4285.29  1.190111E-16
      4290.06  9.149521E-17
      4294.83  9.848146E-17
      4299.60  1.060687E-16
      4304.37  7.668077E-17
      4309.14  8.292577E-17
      4313.91  8.583746E-17
      4318.68  1.275576E-16
      4323.45  1.372557E-16
      4328.22  1.164932E-16
      4332.99  1.383499E-16
      4337.76  1.189854E-16
      4342.53  1.488798E-16
      4347.30  1.185808E-16
      4352.07  5.877588E-17
      4356.84  1.168754E-16
      4361.61  1.298696E-16
      4366.38  9.826638E-17
      4371.15  6.702941E-17
      4375.92  7.868751E-17
      4380.68  1.172716E-16
      4385.45  1.063456E-16
      4390.22  1.170767E-16
      4394.99  1.075047E-16
      4399.76  9.751575E-17
      4404.53  1.220814E-16
      4409.30  1.289391E-16
      4414.07  1.244449E-16
      4418.84  1.153782E-16
      4423.61  1.021590E-16
      4428.38  1.242510E-16
      4433.15  1.402982E-16
      4437.92  1.341119E-16
      4442.69  1.199917E-16
      4447.46  1.118555E-16
      4452.23  1.205732E-16
      4457.00  1.305580E-16
      4461.77  1.302412E-16
      4466.54  1.362895E-16
      4471.31  1.394290E-16
      4476.08  1.470787E-16
      4480.85  1.441842E-16
      4485.62  1.316723E-16
      4490.39  1.281685E-16
      4495.16  1.201165E-16
      4499.93  1.089427E-16
      4504.70  1.121886E-16
      4509.47  1.129766E-16
      4514.24  1.138582E-16
      4519.01  9.654524E-17
      4523.78  1.189013E-16
      4528.55  1.299064E-16
      4533.32  1.217047E-16
      4538.09  1.345203E-16
      4542.85  1.525932E-16
      4547.62  1.524319E-16
      4552.39  1.502826E-16
      4557.16  1.674589E-16
      4561.93  1.935216E-16
      4566.70  2.239809E-16
      4571.47  2.380759E-16
      4576.24  2.545600E-16
      4581.01  2.595922E-16
      4585.78  2.456179E-16
      4590.55  2.656862E-16
      4595.32  2.667162E-16
      4600.09  2.477706E-16
      4604.86  2.487724E-16
      4609.63  2.385420E-16
      4614.40  2.468853E-16
      4619.17  2.431323E-16
      4623.94  2.336983E-16
      4628.71  2.302715E-16
      4633.48  2.382227E-16
      4638.25  2.386915E-16
      4643.02  2.396790E-16
      4647.79  2.413763E-16
      4652.56  2.364453E-16
      4657.33  2.543138E-16
      4662.10  2.452092E-16
      4666.87  2.419945E-16
      4671.64  2.594995E-16
      4676.41  2.503652E-16
      4681.18  2.466266E-16
      4685.95  2.598236E-16
      4690.72  2.567991E-16
      4695.49  2.532352E-16
      4700.25  2.621763E-16
      4705.02  2.715003E-16
      4709.79  2.488129E-16
      4714.56  2.573304E-16
      4719.33  2.550734E-16
      4724.10  2.485557E-16
      4728.87  2.358356E-16
      4733.64  2.284519E-16
      4738.41  2.254096E-16
      4743.18  2.093900E-16
      4747.95  2.224986E-16
      4752.72  2.300766E-16
      4757.49  2.254639E-16
      4762.26  2.081239E-16
      4767.03  2.238258E-16
      4771.80  2.148433E-16
      4776.57  2.257936E-16
      4781.34  2.190985E-16
      4786.11  1.966650E-16
      4790.88  1.778116E-16
      4795.65  1.563395E-16
      4800.42  1.420357E-16
      4805.19  1.099829E-16
      4809.96  9.460082E-17
      4814.73  8.696221E-17
      4819.50  9.797068E-17
      4824.27  1.237045E-16
      4829.04  1.418449E-16
      4833.81  1.703589E-16
