      3131.24  7.230603E-14
      3132.98  7.173492E-14
      3134.72  7.100192E-14
      3136.45  7.228503E-14
      3138.19  7.440836E-14
      3139.93  7.581442E-14
      3141.67  7.584855E-14
      3143.41  7.715953E-14
      3145.15  7.660010E-14
      3146.89  7.537051E-14
      3148.62  7.435160E-14
      3150.36  7.337695E-14
      3152.10  7.287209E-14
      3153.84  7.276646E-14
      3155.58  7.292973E-14
      3157.32  7.404843E-14
      3159.06  7.608393E-14
      3160.79  7.664181E-14
      3162.53  7.644982E-14
      3164.27  7.602232E-14
      3166.01  7.480362E-14
      3167.75  7.290168E-14
      3169.49  7.291384E-14
      3171.23  7.443782E-14
      3172.96  7.665014E-14
      3174.70  7.913196E-14
      3176.44  8.143489E-14
      3178.18  8.310459E-14
      3179.92  8.384130E-14
      3181.66  8.384105E-14
      3183.40  8.307664E-14
      3185.13  8.168971E-14
      3186.87  7.904314E-14
      3188.61  7.577955E-14
      3190.35  7.166742E-14
      3192.09  6.770196E-14
      3193.83  6.404996E-14
      3195.57  6.073349E-14
      3197.30  5.820430E-14
      3199.04  5.674954E-14
      3200.78  5.633784E-14
      3202.52  5.714154E-14
      3204.26  5.849985E-14
      3206.00  6.055811E-14
      3207.74  6.281691E-14
      3209.47  6.365312E-14
      3211.21  6.322560E-14
      3212.95  6.186952E-14
      3214.69  5.948866E-14
      3216.43  5.645384E-14
      3218.17  5.368891E-14
      3219.91  5.159052E-14
      3221.64  5.101704E-14
      3223.38  5.123167E-14
      3225.12  5.222661E-14
      3226.86  5.476240E-14
      3228.60  5.819356E-14
      3230.34  6.158111E-14
      3232.08  6.436639E-14
      3233.81  6.692816E-14
      3235.55  6.836344E-14
      3237.29  6.888023E-14
      3239.03  6.914642E-14
      3240.77  6.913395E-14
      3242.51  6.922200E-14
      3244.25  6.917668E-14
      3245.98  6.943973E-14
      3247.72  6.971074E-14
      3249.46  7.050839E-14
      3251.20  7.065879E-14
      3252.94  7.122156E-14
      3254.68  7.255770E-14
      3256.42  7.323916E-14
      3258.15  7.350168E-14
      3259.89  7.352179E-14
      3261.63  7.374695E-14
      3263.37  7.275227E-14
      3265.11  7.225206E-14
      3266.85  7.162308E-14
      3268.59  7.161151E-14
      3270.32  7.152750E-14
      3272.06  7.137950E-14
      3273.80  7.071641E-14
      3275.54  7.009105E-14
      3277.28  6.944918E-14
      3279.02  6.866164E-14
      3280.76  6.777789E-14
      3282.49  6.703353E-14
      3284.23  6.627845E-14
      3285.97  6.511496E-14
      3287.71  6.405808E-14
      3289.45  6.357720E-14
      3291.19  6.326212E-14
      3292.93  6.286005E-14
      3294.66  6.278364E-14
      3296.40  6.249968E-14
      3298.14  6.181533E-14
      3299.88  6.084952E-14
      3301.62  6.054176E-14
      3303.36  6.057164E-14
      3305.10  6.079100E-14
      3306.83  6.133439E-14
      3308.57  6.302627E-14
      3310.31  6.420099E-14
      3312.05  6.526617E-14
      3313.79  6.633248E-14
      3315.53  6.765350E-14
      3317.27  6.817545E-14
      3319.00  6.862522E-14
      3320.74  6.922075E-14
      3322.48  6.936790E-14
      3324.22  6.886623E-14
      3325.96  6.812317E-14
      3327.70  6.779151E-14
      3329.44  6.719587E-14
      3331.17  6.697021E-14
      3332.91  6.659375E-14
      3334.65  6.636780E-14
      3336.39  6.627218E-14
      3338.13  6.623738E-14
      3339.87  6.586502E-14
      3341.61  6.610355E-14
      3343.34  6.694430E-14
      3345.08  6.712152E-14
      3346.82  6.698545E-14
      3348.56  6.709312E-14
      3350.30  6.732891E-14
      3352.04  6.696371E-14
      3353.78  6.686300E-14
      3355.51  6.697555E-14
      3357.25  6.670448E-14
      3358.99  6.632156E-14
      3360.73  6.574601E-14
      3362.47  6.548332E-14
      3364.21  6.490860E-14
      3365.95  6.447903E-14
      3367.68  6.405422E-14
      3369.42  6.409689E-14
      3371.16  6.344845E-14
      3372.90  6.303922E-14
      3374.64  6.261537E-14
      3376.38  6.186145E-14
      3378.12  6.056651E-14
      3379.85  5.983753E-14
      3381.59  5.926186E-14
      3383.33  5.849133E-14
      3385.07  5.811986E-14
      3386.81  5.825185E-14
      3388.55  5.821928E-14
      3390.29  5.803760E-14
      3392.02  5.804514E-14
      3393.76  5.810852E-14
      3395.50  5.803275E-14
      3397.24  5.843955E-14
      3398.98  5.909687E-14
      3400.72  5.963138E-14
      3402.46  6.038884E-14
      3404.19  6.120027E-14
      3405.93  6.148466E-14
      3407.67  6.164118E-14
      3409.41  6.191612E-14
      3411.15  6.163289E-14
      3412.89  6.144322E-14
      3414.63  6.144823E-14
      3416.36  6.125530E-14
      3418.10  6.122967E-14
      3419.84  6.099638E-14
      3421.58  6.050165E-14
      3423.32  6.029143E-14
      3425.06  6.027359E-14
      3426.80  6.044561E-14
      3428.53  6.069862E-14
      3430.27  6.107989E-14
      3432.01  6.119181E-14
      3433.75  6.120449E-14
      3435.49  6.091901E-14
      3437.23  6.083365E-14
      3438.97  6.054783E-14
      3440.70  6.019561E-14
      3442.44  5.976827E-14
      3444.18  5.931970E-14
      3445.92  5.892800E-14
      3447.66  5.890618E-14
      3449.40  5.891443E-14
      3451.14  5.859296E-14
      3452.87  5.824323E-14
      3454.61  5.821293E-14
      3456.35  5.786077E-14
      3458.09  5.750715E-14
      3459.83  5.764954E-14
      3461.57  5.778219E-14
      3463.31  5.768839E-14
      3465.04  5.739406E-14
      3466.78  5.716519E-14
      3468.52  5.699790E-14
      3470.26  5.666638E-14
      3472.00  5.628235E-14
      3473.74  5.649288E-14
      3475.48  5.678979E-14
      3477.21  5.674817E-14
      3478.95  5.704271E-14
      3480.69  5.731060E-14
      3482.43  5.737464E-14
      3484.17  5.714013E-14
      3485.91  5.758865E-14
      3487.65  5.783316E-14
      3489.38  5.796785E-14
      3491.12  5.822659E-14
      3492.86  5.855408E-14
      3494.60  5.850448E-14
      3496.34  5.846919E-14
      3498.08  5.864598E-14
      3499.82  5.845130E-14
      3501.55  5.819942E-14
      3503.29  5.774289E-14
      3505.03  5.722318E-14
      3506.77  5.650377E-14
      3508.51  5.620943E-14
      3510.25  5.639122E-14
      3511.99  5.652838E-14
      3513.72  5.669407E-14
      3515.46  5.670105E-14
      3517.20  5.651858E-14
      3518.94  5.617256E-14
      3520.68  5.596353E-14
      3522.42  5.576003E-14
      3524.16  5.598161E-14
      3525.89  5.623380E-14
      3527.63  5.615795E-14
      3529.37  5.647545E-14
      3531.11  5.707440E-14
      3532.85  5.739233E-14
      3534.59  5.755025E-14
      3536.33  5.785391E-14
      3538.06  5.764101E-14
      3539.80  5.725413E-14
      3541.54  5.689637E-14
      3543.28  5.642466E-14
      3545.02  5.618171E-14
      3546.76  5.614646E-14
      3548.50  5.651810E-14
      3550.23  5.687973E-14
      3551.97  5.716761E-14
