      3132.39  3.740193E-14
      3134.12  3.717566E-14
      3135.86  4.151643E-14
      3137.60  4.277406E-14
      3139.34  3.933241E-14
      3141.08  3.744912E-14
      3142.82  3.865945E-14
      3144.56  4.046233E-14
      3146.30  4.068189E-14
      3148.03  4.061543E-14
      3149.77  3.923328E-14
      3151.51  4.197402E-14
      3153.25  4.367204E-14
      3154.99  4.296782E-14
      3156.73  4.332364E-14
      3158.47  4.293735E-14
      3160.21  4.204097E-14
      3161.95  4.307680E-14
      3163.68  4.142985E-14
      3165.42  4.072253E-14
      3167.16  3.929955E-14
      3168.90  4.074665E-14
      3170.64  4.354151E-14
      3172.38  4.467806E-14
      3174.12  4.316726E-14
      3175.86  4.186251E-14
      3177.60  4.412473E-14
      3179.33  4.668419E-14
      3181.07  4.816934E-14
      3182.81  4.749159E-14
      3184.55  4.893328E-14
      3186.29  4.700421E-14
      3188.03  4.618940E-14
      3189.77  4.789093E-14
      3191.51  4.345284E-14
      3193.24  4.017710E-14
      3194.98  3.807720E-14
      3196.72  3.665798E-14
      3198.46  3.559628E-14
      3200.20  3.465645E-14
      3201.94  3.164044E-14
      3203.68  3.181375E-14
      3205.42  3.212934E-14
      3207.16  3.495284E-14
      3208.89  3.560354E-14
      3210.63  3.419565E-14
      3212.37  3.379083E-14
      3214.11  3.469205E-14
      3215.85  3.231065E-14
      3217.59  2.975850E-14
      3219.33  2.856786E-14
      3221.07  2.789899E-14
      3222.81  2.595718E-14
      3224.54  2.606372E-14
      3226.28  2.692269E-14
      3228.02  2.647054E-14
      3229.76  2.828242E-14
      3231.50  2.975817E-14
      3233.24  3.040234E-14
      3234.98  3.170931E-14
      3236.72  3.298831E-14
      3238.45  3.344961E-14
      3240.19  3.429706E-14
      3241.93  3.386942E-14
      3243.67  3.461801E-14
      3245.41  3.389907E-14
      3247.15  3.377524E-14
      3248.89  3.230861E-14
      3250.63  3.218578E-14
      3252.37  3.202840E-14
      3254.10  3.341004E-14
      3255.84  3.230558E-14
      3257.58  3.350141E-14
      3259.32  3.332011E-14
      3261.06  3.353335E-14
      3262.80  3.397703E-14
      3264.54  3.371877E-14
      3266.28  3.319700E-14
      3268.02  3.319921E-14
      3269.75  3.312419E-14
      3271.49  3.248010E-14
      3273.23  3.235976E-14
      3274.97  3.218675E-14
      3276.71  3.144707E-14
      3278.45  3.121539E-14
      3280.19  3.077731E-14
      3281.93  3.059064E-14
      3283.66  3.086267E-14
      3285.40  3.066578E-14
      3287.14  3.086235E-14
      3288.88  3.002169E-14
      3290.62  2.894706E-14
      3292.36  2.947612E-14
      3294.10  2.892001E-14
      3295.84  2.745067E-14
      3297.58  2.859642E-14
      3299.31  2.846345E-14
      3301.05  2.786666E-14
      3302.79  2.769770E-14
      3304.53  2.788335E-14
      3306.27  2.782989E-14
      3308.01  2.883072E-14
      3309.75  2.952363E-14
      3311.49  2.980401E-14
      3313.23  3.104061E-14
      3314.96  3.281157E-14
      3316.70  3.330332E-14
      3318.44  3.437780E-14
      3320.18  3.507233E-14
      3321.92  3.469947E-14
      3323.66  3.388207E-14
      3325.40  3.530797E-14
      3327.14  3.560426E-14
      3328.87  3.424092E-14
      3330.61  3.411480E-14
      3332.35  3.500617E-14
      3334.09  3.387755E-14
      3335.83  3.433798E-14
      3337.57  3.471776E-14
      3339.31  3.376852E-14
      3341.05  3.414611E-14
      3342.79  3.469608E-14
      3344.52  3.482635E-14
      3346.26  3.583752E-14
      3348.00  3.573595E-14
      3349.74  3.562921E-14
      3351.48  3.597053E-14
      3353.22  3.658826E-14
      3354.96  3.641475E-14
      3356.70  3.654846E-14
      3358.44  3.744659E-14
      3360.17  3.691899E-14
      3361.91  3.728747E-14
      3363.65  3.750266E-14
      3365.39  3.649549E-14
      3367.13  3.621508E-14
      3368.87  3.652192E-14
      3370.61  3.657802E-14
      3372.35  3.706061E-14
      3374.08  3.598037E-14
      3375.82  3.481064E-14
      3377.56  3.495999E-14
      3379.30  3.590939E-14
      3381.04  3.453729E-14
      3382.78  3.414579E-14
      3384.52  3.483893E-14
      3386.26  3.387058E-14
      3388.00  3.329194E-14
      3389.73  3.358881E-14
      3391.47  3.376390E-14
      3393.21  3.310152E-14
      3394.95  3.241358E-14
      3396.69  3.214193E-14
      3398.43  3.252568E-14
      3400.17  3.339653E-14
      3401.91  3.342086E-14
      3403.65  3.450972E-14
